id,name,category,price
983,"Хомутики пласт 3,6*500мм*100шт белый /100   W23-11",ИНСТРУМЕНТЫ,223.10
984,Хомутики пласт 5*500 черный SLux 100шт,ИНСТРУМЕНТЫ,206.31
985,Черенок для кувалды 80см х10,ИНСТРУМЕНТЫ,84.58
986,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт230*280 №100,ИНСТРУМЕНТЫ,576.00
987,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №120,ИНСТРУМЕНТЫ,576.00
988,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №180,ИНСТРУМЕНТЫ,536.40
989,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №24,ИНСТРУМЕНТЫ,592.70
990,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №240,ИНСТРУМЕНТЫ,536.40
991,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №320,ИНСТРУМЕНТЫ,536.40
992,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №40,ИНСТРУМЕНТЫ,609.20
993,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №400,ИНСТРУМЕНТЫ,592.30
994,Шпатель д/герметика Стандарт/100/,ИНСТРУМЕНТЫ,38.60
995,Шпатель нержавеющий пастик ручка 40мм/200/,ИНСТРУМЕНТЫ,22.10
996,Шпатель нержавеющий пастик ручка 60мм/200/,ИНСТРУМЕНТЫ,26.00
997,Шпатель нержавеющий пастик ручка 80мм/200/,ИНСТРУМЕНТЫ,32.90
998,Шпатель нержавеющий пласт ручка 200мм/80/,ИНСТРУМЕНТЫ,55.10
999,Шпатель нержавеющий пласт ручка 250мм/70/,ИНСТРУМЕНТЫ,63.70
1000,Шпатель нержавеющий пласт ручка 450мм/40/,ИНСТРУМЕНТЫ,114.40
1001,Шпатель нержавеющий пласт ручка 600мм/40/,ИНСТРУМЕНТЫ,146.20
1002,Шпатель нержавеющий пластик ручка 100мм/200/,ИНСТРУМЕНТЫ,39.90
1003,Шпатель нержавеющий пластик ручка 150мм/100/,ИНСТРУМЕНТЫ,42.60
1004,Шпатель нержавеющий пластик ручка 300мм/70/,ИНСТРУМЕНТЫ,75.40
1005,Шпатель прижимной д/обоев пластм Люкс 280мм/45/,ИНСТРУМЕНТЫ,56.50
1006,Штангенциркуль 150мм в пластик коробке /100/,ИНСТРУМЕНТЫ,311.24
1007,Щетка металл с дерев ручкой 4-х рядная,ИНСТРУМЕНТЫ,52.50
1008,Щетка по металлу с пл ручкой СТ-742 /12/300/,ИНСТРУМЕНТЫ,38.84
1009,"Электроды ОК 46 2,0х300мм (упаковка -2кг)",ИНСТРУМЕНТЫ,1357.10
1010,"Электроды ОК 46 2.5х350мм (упаковка -5,3кг)",ИНСТРУМЕНТЫ,2487.70
1011,"Электроды ОК 46 3,0х350мм (упаковка -5,3кг)",ИНСТРУМЕНТЫ,2419.20
1012,"Электроды ОК 46 4,0х450мм (упаковка -6,6кг)",ИНСТРУМЕНТЫ,2931.30
1013,Электропаяльник 100вт /10/,ИНСТРУМЕНТЫ,320.62
1014,Электропаяльник 25вт  /10/,ИНСТРУМЕНТЫ,183.63
1015,Электропаяльник 40вт /10/,ИНСТРУМЕНТЫ,212.02
1016,Электропаяльник 65вт/10/,ИНСТРУМЕНТЫ,229.43
1017,Электропаяльник 80вт  /10/,ИНСТРУМЕНТЫ,277.94
1018,Электропаяльник+канифоль+припой 3в1 40Вт КНР,ИНСТРУМЕНТЫ,324.40
1019,Карандаши чернографитные набор 12шт(н2н3н4н5ннв2в3в4в5в),КАНЦЕЛЯРСКИЕ ТОВАРЫ,161.10
1020,"Лезвие запасные д/ножа канцел18х0,4мм10лезв/20/300",КАНЦЕЛЯРСКИЕ ТОВАРЫ,27.73
1021,Лента металлизированная 50мм х 10м/6/36/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,41.40
1022,Маркер LIT черный цена за 10 шт,КАНЦЕЛЯРСКИЕ ТОВАРЫ,108.94
1023,Маркер СИНИЙ тонкий,КАНЦЕЛЯРСКИЕ ТОВАРЫ,32.20
1024,Маркер+ручк 2стор Permanent тонк черн цена за10шт,КАНЦЕЛЯРСКИЕ ТОВАРЫ,82.48
1025,Нож канцерярский набор 12шт 18мм,КАНЦЕЛЯРСКИЕ ТОВАРЫ,141.70
1026,Пистолет упаковочн д/клейкой ленты 50ммКlebebandеr,КАНЦЕЛЯРСКИЕ ТОВАРЫ,641.02
1027,Резинка для банкнот R-60мм 100гр цветная/100/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,82.90
1028,Скотч двусторонний 48мм*10м полипропилен /6/36/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,105.30
1029,Скотч двусторонний РР38мм*5м/6/48/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,46.00
1030,Скотч двухсторонний на вспененной осн 12мм*5м/12/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,91.30
1031,Скотч канц. 12мм*30м/12 /300/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,12.32
1032,Скотч канц. 15мм*30м /12/300/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,15.28
1033,Скотч канц. 19мм*30м/12/300/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,19.82
1034,Скотч малярный  25мм 25м !!!!/12/72/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,44.56
1035,Скотч малярный  38мм 20м/8/48/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,51.75
1036,Скотч малярный 30мм40м/10/60/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,83.16
1037,Скотч малярный 50мм 20м/6/36/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,60.43
1038,Скотч прозр. 48мм х 30м/6/72/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,31.06
1039,Скотч прозр. 50мм х 150м /6/36/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,118.28
1040,Скотч прозр. 50мм х 60м /6/36/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,51.28
1041,"Стрейч-пленка NR 17мк 500мм 3,0 кг/6/",КАНЦЕЛЯРСКИЕ ТОВАРЫ,750.10
1042,Ценник на ленте 29х28 (500эт) оранж цена 10шт/16/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,513.77
1043,Ценник на ленте 30*20 175эт зеленый цена  10шт/10/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,159.32
1044,Ценник на ленте 30*20мм 350эт красный 10шт/10/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,305.10
1045,Ценник на ленте 50*40 350эт оранж цена за 5шт /20/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,436.30
1046,Ценник ролик 29*28мм (500эт)зел цена за 10шт /16/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,543.80
1047,Ценник ролик 29*28мм (500эт)красн цена за 10шт/16/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,514.04
1048,Ценник ролик 30*20мм (350эт) оранж цена за 10шт/10,КАНЦЕЛЯРСКИЕ ТОВАРЫ,305.10
1049,Ценник ролик 50*40мм(350эт)зелен цена за 5шт/20/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,436.30
1050,Ценник ролик 50*40мм(350эт)красн цена за 5шт/20/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,436.30
1051,Чек лента термо 57мм*19м  КРАТНО 16/256/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,31.10
1052,"Клеенка BELLE на ткани 1,40м*20м голубая, клетка серебр DL-8280D",КЛЕЁНКИ И СКАТЕРТИ,3570.60
1053,"Клеенка BELLE на ткани 1,40м*20м бордов+сереб разводы DL-8281F",КЛЕЁНКИ И СКАТЕРТИ,3570.60
